District,Time Id,Dose 1,Dose 2
CT_Baloda Bazar,week6,324,1376
CT_Baloda Bazar,week7,3590,2828
CT_Baloda Bazar,week8,3340,2879
CT_Baloda Bazar,week9,6712,1383
CT_Baloda Bazar,week10,19178,761
CT_Baloda Bazar,week11,42218,926
CT_Baloda Bazar,week12,69726,2417
CT_Baloda Bazar,week13,25495,2242
CT_Baloda Bazar,week14,5353,1732
CT_Baloda Bazar,week15,2271,2920
CT_Baloda Bazar,week16,956,3402
CT_Baloda Bazar,week17,1917,5843
CT_Baloda Bazar,week18,698,50
CT_Baloda Bazar,week19,858,47
CT_Baloda Bazar,week20,318,107
CT_Baloda Bazar,week21,219,265
CT_Baloda Bazar,week22,300,439
CT_Baloda Bazar,week23,31915,7143
CT_Baloda Bazar,week24,54595,16710
CT_Baloda Bazar,week25,2148,1217
CT_Baloda Bazar,week26,17689,5746
CT_Baloda Bazar,week27,9614,4404
CT_Baloda Bazar,week28,11947,5412
CT_Baloda Bazar,week29,16620,8404
CT_Baloda Bazar,week30,6902,5233
CT_Baloda Bazar,week31,12277,6386
CT_Balrampur,week1,404,0
CT_Balrampur,week2,710,0
CT_Balrampur,week3,2320,0
CT_Balrampur,week4,1705,1
CT_Balrampur,week5,2361,280
CT_Balrampur,week6,1709,469
CT_Balrampur,week7,3375,1368
CT_Balrampur,week8,3744,1209
CT_Balrampur,week9,5257,1740
CT_Balrampur,week10,7400,1135
CT_Balrampur,week11,23710,1031
CT_Balrampur,week12,30165,1359
CT_Balrampur,week13,17094,1183
CT_Balrampur,week14,25525,2525
CT_Balrampur,week15,7408,2433
CT_Balrampur,week16,2647,2738
CT_Balrampur,week17,1056,1960
CT_Balrampur,week18,285,125
CT_Balrampur,week19,1182,135
CT_Balrampur,week20,724,224
CT_Balrampur,week21,391,124
CT_Balrampur,week22,267,181
CT_Balrampur,week23,14427,3224
CT_Balrampur,week24,18462,4571
CT_Balrampur,week25,4636,1572
CT_Balrampur,week26,6166,1888
CT_Balrampur,week27,1970,1654
CT_Balrampur,week28,1055,1308
CT_Balrampur,week29,5337,2773
CT_Balrampur,week30,3284,2748
CT_Balrampur,week31,2212,1668
CT_Bametara,week1,419,0
CT_Bametara,week2,1681,0
CT_Bametara,week3,1885,0
CT_Bametara,week4,2268,122
CT_Bametara,week5,915,847
CT_Bametara,week6,351,1407
CT_Bametara,week7,2712,1665
CT_Bametara,week8,3549,1339
CT_Bametara,week9,5188,673
CT_Bametara,week10,5243,366
CT_Bametara,week11,15607,824
CT_Bametara,week12,40351,1563
CT_Bametara,week13,12046,799
CT_Bametara,week14,3052,1085
CT_Bametara,week15,553,1134
CT_Bametara,week16,571,1916
CT_Bametara,week17,1326,2669
CT_Bametara,week18,342,75
CT_Bametara,week19,254,77
CT_Bametara,week20,83,82
CT_Bametara,week21,94,289
CT_Bametara,week22,289,378
CT_Bametara,week23,20425,3997
CT_Bametara,week24,20815,5169
CT_Bametara,week25,2873,1642
CT_Bametara,week26,9094,3234
CT_Bametara,week27,3346,1131
CT_Bametara,week28,8494,4542
CT_Bametara,week29,10364,5259
CT_Bametara,week30,4270,2599
CT_Bametara,week31,3536,2166
CT_Bastar,week1,416,0
CT_Bastar,week2,1776,0
CT_Bastar,week3,3523,0
CT_Bastar,week4,2997,11
CT_Bastar,week5,4721,890
CT_Bastar,week6,1620,1271
CT_Bastar,week7,4106,1731
CT_Bastar,week8,4338,2772
CT_Bastar,week9,16112,4261
CT_Bastar,week10,16555,1876
CT_Bastar,week11,18365,1077
CT_Bastar,week12,35285,2331
CT_Bastar,week13,17066,2521
CT_Bastar,week14,15623,3051
CT_Bastar,week15,6584,5119
CT_Bastar,week16,3163,3649
CT_Bastar,week17,3867,4715
CT_Bastar,week18,1779,188
CT_Bastar,week19,1473,381
CT_Bastar,week20,1008,334
CT_Bastar,week21,421,698
CT_Bastar,week22,519,698
CT_Bastar,week23,12018,2665
CT_Bastar,week24,51700,7331
CT_Bastar,week25,6908,2839
CT_Bastar,week26,6932,1888
CT_Bastar,week27,6392,4093
CT_Bastar,week28,4588,2077
CT_Bastar,week29,11481,6414
CT_Bastar,week30,8391,5968
CT_Bastar,week31,5857,6383
CT_Bijapur,week1,291,0
CT_Bijapur,week2,466,0
CT_Bijapur,week3,425,0
CT_Bijapur,week4,3347,56
CT_Bijapur,week5,6314,347
CT_Bijapur,week6,1636,364
CT_Bijapur,week7,2383,320
CT_Bijapur,week8,2431,1375
CT_Bijapur,week9,3921,4327
CT_Bijapur,week10,6173,2259
CT_Bijapur,week11,4911,348
CT_Bijapur,week12,6235,1433
CT_Bijapur,week13,4662,1242
CT_Bijapur,week14,5884,2098
CT_Bijapur,week15,2002,1749
CT_Bijapur,week16,836,1347
CT_Bijapur,week17,630,1207
CT_Bijapur,week18,432,81
CT_Bijapur,week19,249,145
CT_Bijapur,week20,141,96
CT_Bijapur,week21,90,234
CT_Bijapur,week22,118,269
CT_Bijapur,week23,4640,1156
CT_Bijapur,week24,5084,1627
CT_Bijapur,week25,5501,1371
CT_Bijapur,week26,3072,627
CT_Bijapur,week27,2502,792
CT_Bijapur,week28,841,288
CT_Bijapur,week29,2386,921
CT_Bijapur,week30,1850,1995
CT_Bijapur,week31,815,1148
CT_Bilaspur,week1,546,0
CT_Bilaspur,week2,2233,0
CT_Bilaspur,week3,8651,0
CT_Bilaspur,week4,4610,183
CT_Bilaspur,week5,4341,1541
CT_Bilaspur,week6,1744,1571
CT_Bilaspur,week7,8592,6257
CT_Bilaspur,week8,11981,4945
CT_Bilaspur,week9,20506,3099
CT_Bilaspur,week10,13331,1526
CT_Bilaspur,week11,57551,1044
CT_Bilaspur,week12,112993,2099
CT_Bilaspur,week13,59406,5914
CT_Bilaspur,week14,12812,8259
CT_Bilaspur,week15,6479,8708
CT_Bilaspur,week16,5516,9069
CT_Bilaspur,week17,7697,13227
CT_Bilaspur,week18,2263,536
CT_Bilaspur,week19,1727,668
CT_Bilaspur,week20,1121,6493
CT_Bilaspur,week21,1048,2268
CT_Bilaspur,week22,892,1896
CT_Bilaspur,week23,53855,13609
CT_Bilaspur,week24,55213,24243
CT_Bilaspur,week25,2604,2419
CT_Bilaspur,week26,26375,15702
CT_Bilaspur,week27,20959,12776
CT_Bilaspur,week28,18644,10670
CT_Bilaspur,week29,36793,18901
CT_Bilaspur,week30,15667,14795
CT_Bilaspur,week31,39126,28472
CT_Dakshin Bastar Dantewada,week1,247,0
CT_Dakshin Bastar Dantewada,week2,615,0
CT_Dakshin Bastar Dantewada,week3,1103,0
CT_Dakshin Bastar Dantewada,week4,2867,5
CT_Dakshin Bastar Dantewada,week5,3673,343
CT_Dakshin Bastar Dantewada,week6,1808,404
CT_Dakshin Bastar Dantewada,week7,2165,515
CT_Dakshin Bastar Dantewada,week8,2983,1859
CT_Dakshin Bastar Dantewada,week9,6774,2736
CT_Dakshin Bastar Dantewada,week10,6387,2423
CT_Dakshin Bastar Dantewada,week11,5699,439
CT_Dakshin Bastar Dantewada,week12,14306,1414
CT_Dakshin Bastar Dantewada,week13,4876,702
CT_Dakshin Bastar Dantewada,week14,9477,4617
CT_Dakshin Bastar Dantewada,week15,3695,3808
CT_Dakshin Bastar Dantewada,week16,1666,2585
CT_Dakshin Bastar Dantewada,week17,1356,2418
CT_Dakshin Bastar Dantewada,week18,203,205
CT_Dakshin Bastar Dantewada,week19,189,164
CT_Dakshin Bastar Dantewada,week20,79,151
CT_Dakshin Bastar Dantewada,week21,139,271
CT_Dakshin Bastar Dantewada,week22,76,179
CT_Dakshin Bastar Dantewada,week23,8404,595
CT_Dakshin Bastar Dantewada,week24,13252,1394
CT_Dakshin Bastar Dantewada,week25,4568,771
CT_Dakshin Bastar Dantewada,week26,2816,910
CT_Dakshin Bastar Dantewada,week27,3071,1151
CT_Dakshin Bastar Dantewada,week28,2068,1092
CT_Dakshin Bastar Dantewada,week29,3835,1513
CT_Dakshin Bastar Dantewada,week30,3303,2556
CT_Dakshin Bastar Dantewada,week31,2338,2698
CT_Dhamtari,week1,395,0
CT_Dhamtari,week2,2109,0
CT_Dhamtari,week3,1454,0
CT_Dhamtari,week4,1866,31
CT_Dhamtari,week5,1693,802
CT_Dhamtari,week6,372,1352
CT_Dhamtari,week7,7030,1343
CT_Dhamtari,week8,9171,1274
CT_Dhamtari,week9,17887,1280
CT_Dhamtari,week10,15809,473
CT_Dhamtari,week11,32920,1547
CT_Dhamtari,week12,40722,3792
CT_Dhamtari,week13,17404,4011
CT_Dhamtari,week14,14825,6566
CT_Dhamtari,week15,6117,5098
CT_Dhamtari,week16,2970,6597
CT_Dhamtari,week17,4229,8078
CT_Dhamtari,week18,1134,481
CT_Dhamtari,week19,258,227
CT_Dhamtari,week20,175,251
CT_Dhamtari,week21,227,486
CT_Dhamtari,week22,676,1133
CT_Dhamtari,week23,35774,9225
CT_Dhamtari,week24,29466,8921
CT_Dhamtari,week25,7275,4138
CT_Dhamtari,week26,13928,4307
CT_Dhamtari,week27,11505,5992
CT_Dhamtari,week28,7859,3085
CT_Dhamtari,week29,16772,6231
CT_Dhamtari,week30,8481,4678
CT_Dhamtari,week31,15505,8343
CT_Durg,week1,930,0
CT_Durg,week2,4438,0
CT_Durg,week3,5347,0
CT_Durg,week4,7633,68
CT_Durg,week5,5400,1588
CT_Durg,week6,2929,2921
CT_Durg,week7,13347,4450
CT_Durg,week8,14057,5882
CT_Durg,week9,20834,4778
CT_Durg,week10,20547,2690
CT_Durg,week11,87340,3725
CT_Durg,week12,123442,7892
CT_Durg,week13,26410,9908
CT_Durg,week14,5399,9478
CT_Durg,week15,7492,13786
CT_Durg,week16,8030,16835
CT_Durg,week17,9253,18219
CT_Durg,week18,3807,520
CT_Durg,week19,2903,514
CT_Durg,week20,1512,1506
CT_Durg,week21,1859,2581
CT_Durg,week22,1802,2787
CT_Durg,week23,51399,23058
CT_Durg,week24,52896,27146
CT_Durg,week25,6016,2015
CT_Durg,week26,20754,16630
CT_Durg,week27,19015,17338
CT_Durg,week28,36875,23189
CT_Durg,week29,32188,20379
CT_Durg,week30,18301,18768
CT_Durg,week31,40111,38024
CT_Gariaband,week1,345,0
CT_Gariaband,week2,1251,0
CT_Gariaband,week3,1741,0
CT_Gariaband,week4,2211,13
CT_Gariaband,week5,1769,693
CT_Gariaband,week6,337,741
CT_Gariaband,week7,2096,1281
CT_Gariaband,week8,2321,1622
CT_Gariaband,week9,7158,1507
CT_Gariaband,week10,2864,408
CT_Gariaband,week11,13969,736
CT_Gariaband,week12,46252,1222
CT_Gariaband,week13,15104,1148
CT_Gariaband,week14,5766,1228
CT_Gariaband,week15,943,1206
CT_Gariaband,week16,403,1785
CT_Gariaband,week17,447,1721
CT_Gariaband,week18,231,62
CT_Gariaband,week19,465,31
CT_Gariaband,week20,126,25
CT_Gariaband,week21,44,73
CT_Gariaband,week22,171,248
CT_Gariaband,week23,11702,2716
CT_Gariaband,week24,18063,6964
CT_Gariaband,week25,2881,1484
CT_Gariaband,week26,5620,1786
CT_Gariaband,week27,5458,2857
CT_Gariaband,week28,5239,1790
CT_Gariaband,week29,8357,3762
CT_Gariaband,week30,3942,2141
CT_Gariaband,week31,4234,2576
CT_Gaurela Pendra Marwahi,week1,322,0
CT_Gaurela Pendra Marwahi,week2,532,0
CT_Gaurela Pendra Marwahi,week3,652,0
CT_Gaurela Pendra Marwahi,week4,709,21
CT_Gaurela Pendra Marwahi,week5,825,462
CT_Gaurela Pendra Marwahi,week6,248,301
CT_Gaurela Pendra Marwahi,week7,1657,134
CT_Gaurela Pendra Marwahi,week8,2309,415
CT_Gaurela Pendra Marwahi,week9,3999,701
CT_Gaurela Pendra Marwahi,week10,1667,382
CT_Gaurela Pendra Marwahi,week11,9053,506
CT_Gaurela Pendra Marwahi,week12,19653,629
CT_Gaurela Pendra Marwahi,week13,10433,504
CT_Gaurela Pendra Marwahi,week14,11889,1146
CT_Gaurela Pendra Marwahi,week15,1064,627
CT_Gaurela Pendra Marwahi,week16,779,992
CT_Gaurela Pendra Marwahi,week17,1163,1531
CT_Gaurela Pendra Marwahi,week18,372,103
CT_Gaurela Pendra Marwahi,week19,497,95
CT_Gaurela Pendra Marwahi,week20,426,59
CT_Gaurela Pendra Marwahi,week21,456,140
CT_Gaurela Pendra Marwahi,week22,427,223
CT_Gaurela Pendra Marwahi,week23,6677,1203
CT_Gaurela Pendra Marwahi,week24,13180,3098
CT_Gaurela Pendra Marwahi,week25,489,261
CT_Gaurela Pendra Marwahi,week26,4595,1487
CT_Gaurela Pendra Marwahi,week27,3294,1553
CT_Gaurela Pendra Marwahi,week28,2811,1281
CT_Gaurela Pendra Marwahi,week29,6319,2505
CT_Gaurela Pendra Marwahi,week30,4171,2464
CT_Gaurela Pendra Marwahi,week31,2613,2507
CT_Janjgir Champa,week1,296,0
CT_Janjgir Champa,week2,1459,0
CT_Janjgir Champa,week3,5186,0
CT_Janjgir Champa,week4,3274,7
CT_Janjgir Champa,week5,2986,611
CT_Janjgir Champa,week6,916,1101
CT_Janjgir Champa,week7,5590,4391
CT_Janjgir Champa,week8,8430,2925
CT_Janjgir Champa,week9,15590,2735
CT_Janjgir Champa,week10,10946,1084
CT_Janjgir Champa,week11,60964,1283
CT_Janjgir Champa,week12,58374,2248
CT_Janjgir Champa,week13,44782,3514
CT_Janjgir Champa,week14,29031,5573
CT_Janjgir Champa,week15,15206,7998
CT_Janjgir Champa,week16,4769,4282
CT_Janjgir Champa,week17,4751,14003
CT_Janjgir Champa,week18,1506,301
CT_Janjgir Champa,week19,1560,504
CT_Janjgir Champa,week20,463,1280
CT_Janjgir Champa,week21,274,410
CT_Janjgir Champa,week22,1156,483
CT_Janjgir Champa,week23,33740,9344
CT_Janjgir Champa,week24,41921,14040
CT_Janjgir Champa,week25,8969,2953
CT_Janjgir Champa,week26,16184,12264
CT_Janjgir Champa,week27,15375,9514
CT_Janjgir Champa,week28,21109,9685
CT_Janjgir Champa,week29,25168,13079
CT_Janjgir Champa,week30,9770,6107
CT_Janjgir Champa,week31,10450,7333
CT_Jashpur,week1,334,0
CT_Jashpur,week2,1619,0
CT_Jashpur,week3,3432,0
CT_Jashpur,week4,5582,19
CT_Jashpur,week5,2118,632
CT_Jashpur,week6,611,951
CT_Jashpur,week7,4488,2148
CT_Jashpur,week8,6228,3795
CT_Jashpur,week9,15197,2375
CT_Jashpur,week10,15632,1003
CT_Jashpur,week11,10332,927
CT_Jashpur,week12,47046,2609
CT_Jashpur,week13,24975,3142
CT_Jashpur,week14,15406,5458
CT_Jashpur,week15,9047,3590
CT_Jashpur,week16,3721,3664
CT_Jashpur,week17,2982,4189
CT_Jashpur,week18,341,398
CT_Jashpur,week19,440,370
CT_Jashpur,week20,1148,416
CT_Jashpur,week21,392,652
CT_Jashpur,week22,598,1153
CT_Jashpur,week23,16950,3651
CT_Jashpur,week24,29009,4860
CT_Jashpur,week25,6233,1951
CT_Jashpur,week26,5553,1938
CT_Jashpur,week27,5349,2838
CT_Jashpur,week28,3615,2474
CT_Jashpur,week29,18351,8425
CT_Jashpur,week30,5005,1475
CT_Jashpur,week31,9690,6072
CT_Kabeerdham,week1,403,0
CT_Kabeerdham,week2,1362,0
CT_Kabeerdham,week3,2923,0
CT_Kabeerdham,week4,2797,2
CT_Kabeerdham,week5,2219,626
CT_Kabeerdham,week6,369,891
CT_Kabeerdham,week7,1795,1789
CT_Kabeerdham,week8,2140,2352
CT_Kabeerdham,week9,7742,2165
CT_Kabeerdham,week10,15291,682
CT_Kabeerdham,week11,17251,285
CT_Kabeerdham,week12,21055,649
CT_Kabeerdham,week13,23946,921
CT_Kabeerdham,week14,14444,1472
CT_Kabeerdham,week15,4493,1996
CT_Kabeerdham,week16,3017,3010
CT_Kabeerdham,week17,3403,5387
CT_Kabeerdham,week18,1844,257
CT_Kabeerdham,week19,3716,300
CT_Kabeerdham,week20,2477,1502
CT_Kabeerdham,week21,1205,1446
CT_Kabeerdham,week22,1471,1512
CT_Kabeerdham,week23,22709,4517
CT_Kabeerdham,week24,47083,7334
CT_Kabeerdham,week25,7970,2543
CT_Kabeerdham,week26,7858,3455
CT_Kabeerdham,week27,5473,3329
CT_Kabeerdham,week28,7820,5060
CT_Kabeerdham,week29,13439,5616
CT_Kabeerdham,week30,8396,4126
CT_Kabeerdham,week31,3430,2042
CT_Kondagaon,week1,616,0
CT_Kondagaon,week2,856,0
CT_Kondagaon,week3,1567,0
CT_Kondagaon,week4,2178,27
CT_Kondagaon,week5,2001,402
CT_Kondagaon,week6,1175,694
CT_Kondagaon,week7,3580,1136
CT_Kondagaon,week8,6672,1409
CT_Kondagaon,week9,10930,1703
CT_Kondagaon,week10,7414,1000
CT_Kondagaon,week11,10156,1290
CT_Kondagaon,week12,17580,1547
CT_Kondagaon,week13,10862,1198
CT_Kondagaon,week14,21302,2036
CT_Kondagaon,week15,9591,1848
CT_Kondagaon,week16,2992,2171
CT_Kondagaon,week17,3824,3737
CT_Kondagaon,week18,1058,168
CT_Kondagaon,week19,883,130
CT_Kondagaon,week20,1306,259
CT_Kondagaon,week21,643,379
CT_Kondagaon,week22,206,337
CT_Kondagaon,week23,12153,1092
CT_Kondagaon,week24,18349,1997
CT_Kondagaon,week25,2731,305
CT_Kondagaon,week26,2472,1002
CT_Kondagaon,week27,4713,1979
CT_Kondagaon,week28,2346,652
CT_Kondagaon,week29,6116,2278
CT_Kondagaon,week30,3911,1971
CT_Kondagaon,week31,3460,1502
CT_Korba,week1,249,0
CT_Korba,week2,1165,0
CT_Korba,week3,5747,0
CT_Korba,week4,3562,35
CT_Korba,week5,1975,602
CT_Korba,week6,1431,855
CT_Korba,week7,5424,3670
CT_Korba,week8,9791,3496
CT_Korba,week9,28957,1864
CT_Korba,week10,11764,949
CT_Korba,week11,47095,648
CT_Korba,week12,69534,1469
CT_Korba,week13,44339,5136
CT_Korba,week14,21840,6404
CT_Korba,week15,9835,7082
CT_Korba,week16,4018,5971
CT_Korba,week17,2839,7370
CT_Korba,week18,5836,1029
CT_Korba,week19,7462,982
CT_Korba,week20,3869,1719
CT_Korba,week21,1024,1766
CT_Korba,week22,664,1127
CT_Korba,week23,38429,11166
CT_Korba,week24,27743,10007
CT_Korba,week25,8163,7484
CT_Korba,week26,13929,7859
CT_Korba,week27,7409,7550
CT_Korba,week28,7417,8424
CT_Korba,week29,17983,10974
CT_Korba,week30,8578,7719
CT_Korba,week31,8474,7681
CT_Koriya,week1,394,0
CT_Koriya,week2,1103,0
CT_Koriya,week3,1717,0
CT_Koriya,week4,3124,1
CT_Koriya,week5,2355,600
CT_Koriya,week6,923,435
CT_Koriya,week7,2411,761
CT_Koriya,week8,4800,1693
CT_Koriya,week9,9217,2024
CT_Koriya,week10,6856,1107
CT_Koriya,week11,16238,631
CT_Koriya,week12,27126,705
CT_Koriya,week13,9955,477
CT_Koriya,week14,14121,2793
CT_Koriya,week15,4551,2127
CT_Koriya,week16,2010,2230
CT_Koriya,week17,2180,3722
CT_Koriya,week18,1664,582
CT_Koriya,week19,2308,178
CT_Koriya,week20,2050,1128
CT_Koriya,week21,642,507
CT_Koriya,week22,444,503
CT_Koriya,week23,16219,3847
CT_Koriya,week24,16414,4087
CT_Koriya,week25,6540,3861
CT_Koriya,week26,4791,1672
CT_Koriya,week27,4703,3029
CT_Koriya,week28,2382,2003
CT_Koriya,week29,7617,3461
CT_Koriya,week30,7168,3564
CT_Koriya,week31,3648,2955
CT_Mahasamund,week1,294,0
CT_Mahasamund,week2,1823,0
CT_Mahasamund,week3,4011,0
CT_Mahasamund,week4,3139,43
CT_Mahasamund,week5,2025,625
CT_Mahasamund,week6,632,1233
CT_Mahasamund,week7,7541,3509
CT_Mahasamund,week8,10181,2678
CT_Mahasamund,week9,41670,1954
CT_Mahasamund,week10,29245,687
CT_Mahasamund,week11,48752,1750
CT_Mahasamund,week12,64775,5942
CT_Mahasamund,week13,16744,8644
CT_Mahasamund,week14,918,1066
CT_Mahasamund,week15,2082,6012
CT_Mahasamund,week16,4654,11950
CT_Mahasamund,week17,8212,15784
CT_Mahasamund,week18,474,172
CT_Mahasamund,week19,270,374
CT_Mahasamund,week20,225,304
CT_Mahasamund,week21,1199,1329
CT_Mahasamund,week22,2682,2839
CT_Mahasamund,week23,54037,13434
CT_Mahasamund,week24,26249,9952
CT_Mahasamund,week25,21578,15109
CT_Mahasamund,week26,21297,2776
CT_Mahasamund,week27,24099,8888
CT_Mahasamund,week28,24554,8786
CT_Mahasamund,week29,28945,10355
CT_Mahasamund,week30,9897,8328
CT_Mahasamund,week31,10446,6197
CT_Mungeli,week1,193,0
CT_Mungeli,week2,791,0
CT_Mungeli,week3,1347,0
CT_Mungeli,week4,995,7
CT_Mungeli,week5,1274,483
CT_Mungeli,week6,1062,431
CT_Mungeli,week7,2860,844
CT_Mungeli,week8,4143,812
CT_Mungeli,week9,6871,873
CT_Mungeli,week10,6956,495
CT_Mungeli,week11,37621,293
CT_Mungeli,week12,41214,573
CT_Mungeli,week13,17914,1452
CT_Mungeli,week14,4302,2189
CT_Mungeli,week15,779,2265
CT_Mungeli,week16,503,1786
CT_Mungeli,week17,1214,3415
CT_Mungeli,week18,206,70
CT_Mungeli,week19,59,43
CT_Mungeli,week20,58,128
CT_Mungeli,week21,148,218
CT_Mungeli,week22,118,257
CT_Mungeli,week23,11838,4631
CT_Mungeli,week24,15391,8404
CT_Mungeli,week25,1005,727
CT_Mungeli,week26,8520,3666
CT_Mungeli,week27,4246,2642
CT_Mungeli,week28,5564,3484
CT_Mungeli,week29,10887,5572
CT_Mungeli,week30,6323,4293
CT_Mungeli,week31,2926,2401
CT_Narayanpur,week1,128,0
CT_Narayanpur,week2,280,0
CT_Narayanpur,week3,477,0
CT_Narayanpur,week4,747,2
CT_Narayanpur,week5,1949,99
CT_Narayanpur,week6,642,227
CT_Narayanpur,week7,1127,198
CT_Narayanpur,week8,631,330
CT_Narayanpur,week9,1677,1831
CT_Narayanpur,week10,709,854
CT_Narayanpur,week11,1292,99
CT_Narayanpur,week12,4160,495
CT_Narayanpur,week13,3660,449
CT_Narayanpur,week14,2205,303
CT_Narayanpur,week15,1027,411
CT_Narayanpur,week16,1232,667
CT_Narayanpur,week17,429,262
CT_Narayanpur,week18,294,365
CT_Narayanpur,week19,115,421
CT_Narayanpur,week20,78,259
CT_Narayanpur,week21,21,211
CT_Narayanpur,week22,59,107
CT_Narayanpur,week23,1055,745
CT_Narayanpur,week24,1280,862
CT_Narayanpur,week25,2816,859
CT_Narayanpur,week26,3360,510
CT_Narayanpur,week27,724,183
CT_Narayanpur,week28,310,145
CT_Narayanpur,week29,1464,553
CT_Narayanpur,week30,869,546
CT_Narayanpur,week31,621,321
CT_Raigarh,week1,534,0
CT_Raigarh,week2,4028,0
CT_Raigarh,week3,6658,0
CT_Raigarh,week4,5410,0
CT_Raigarh,week5,2808,1167
CT_Raigarh,week6,1582,2498
CT_Raigarh,week7,9086,5164
CT_Raigarh,week8,11634,4292
CT_Raigarh,week9,26286,2947
CT_Raigarh,week10,30378,1417
CT_Raigarh,week11,73344,3413
CT_Raigarh,week12,112035,5765
CT_Raigarh,week13,49314,7629
CT_Raigarh,week14,10015,2501
CT_Raigarh,week15,10843,23533
CT_Raigarh,week16,9080,18210
CT_Raigarh,week17,12438,27578
CT_Raigarh,week18,751,974
CT_Raigarh,week19,439,236
CT_Raigarh,week20,506,3573
CT_Raigarh,week21,552,1262
CT_Raigarh,week22,279,528
CT_Raigarh,week23,204979,19084
CT_Raigarh,week24,68713,13053
CT_Raigarh,week25,26149,33576
CT_Raigarh,week26,41439,14427
CT_Raigarh,week27,42708,9612
CT_Raigarh,week28,53571,5463
CT_Raigarh,week29,54974,28436
CT_Raigarh,week30,30233,34267
CT_Raigarh,week31,18436,10013
CT_Raipur,week1,1242,0
CT_Raipur,week2,4951,0
CT_Raipur,week3,9636,0
CT_Raipur,week4,13544,27
CT_Raipur,week5,9020,1391
CT_Raipur,week6,3077,3733
CT_Raipur,week7,8664,5372
CT_Raipur,week8,15742,9250
CT_Raipur,week9,19008,9229
CT_Raipur,week10,21639,4120
CT_Raipur,week11,75771,2449
CT_Raipur,week12,124422,8598
CT_Raipur,week13,37774,9483
CT_Raipur,week14,6571,11922
CT_Raipur,week15,8894,16644
CT_Raipur,week16,7582,14859
CT_Raipur,week17,10310,19694
CT_Raipur,week18,4258,660
CT_Raipur,week19,3376,1212
CT_Raipur,week20,2892,4102
CT_Raipur,week21,2883,6417
CT_Raipur,week22,3536,5952
CT_Raipur,week23,124848,24327
CT_Raipur,week24,151471,39817
CT_Raipur,week25,98008,36722
CT_Raipur,week26,70667,16302
CT_Raipur,week27,107775,29417
CT_Raipur,week28,85359,33205
CT_Raipur,week29,73428,33557
CT_Raipur,week30,50170,46527
CT_Raipur,week31,33106,36777
CT_Rajnandgaon,week1,641,0
CT_Rajnandgaon,week2,2001,0
CT_Rajnandgaon,week3,8249,0
CT_Rajnandgaon,week4,4691,15
CT_Rajnandgaon,week5,4969,795
CT_Rajnandgaon,week6,1248,1697
CT_Rajnandgaon,week7,3680,7399
CT_Rajnandgaon,week8,5297,3683
CT_Rajnandgaon,week9,11358,3510
CT_Rajnandgaon,week10,22437,1464
CT_Rajnandgaon,week11,60427,1336
CT_Rajnandgaon,week12,111279,1471
CT_Rajnandgaon,week13,52402,2268
CT_Rajnandgaon,week14,3047,3145
CT_Rajnandgaon,week15,1733,4068
CT_Rajnandgaon,week16,1411,4277
CT_Rajnandgaon,week17,2035,5871
CT_Rajnandgaon,week18,972,415
CT_Rajnandgaon,week19,592,300
CT_Rajnandgaon,week20,457,408
CT_Rajnandgaon,week21,488,629
CT_Rajnandgaon,week22,562,971
CT_Rajnandgaon,week23,109067,13234
CT_Rajnandgaon,week24,104845,26244
CT_Rajnandgaon,week25,30650,16865
CT_Rajnandgaon,week26,40083,13174
CT_Rajnandgaon,week27,29589,13960
CT_Rajnandgaon,week28,24731,14167
CT_Rajnandgaon,week29,29221,17901
CT_Rajnandgaon,week30,16232,11708
CT_Rajnandgaon,week31,13880,9622
CT_Sukma,week1,454,0
CT_Sukma,week2,437,0
CT_Sukma,week3,421,0
CT_Sukma,week4,1457,55
CT_Sukma,week5,6439,373
CT_Sukma,week6,4047,313
CT_Sukma,week7,3842,218
CT_Sukma,week8,4249,788
CT_Sukma,week9,7363,5185
CT_Sukma,week10,7337,4097
CT_Sukma,week11,6494,1293
CT_Sukma,week12,9308,1480
CT_Sukma,week13,4032,1152
CT_Sukma,week14,7996,3073
CT_Sukma,week15,1889,1416
CT_Sukma,week16,1041,1310
CT_Sukma,week17,2952,3105
CT_Sukma,week18,432,218
CT_Sukma,week19,286,1049
CT_Sukma,week20,122,189
CT_Sukma,week21,275,148
CT_Sukma,week22,157,113
CT_Sukma,week23,5369,356
CT_Sukma,week24,14195,1083
CT_Sukma,week25,5012,1248
CT_Sukma,week26,3826,1581
CT_Sukma,week27,2165,625
CT_Sukma,week28,967,313
CT_Sukma,week29,2869,1367
CT_Sukma,week30,833,1185
CT_Sukma,week31,1057,1744
CT_Surajpur,week1,302,0
CT_Surajpur,week2,858,0
CT_Surajpur,week3,3844,0
CT_Surajpur,week4,3440,24
CT_Surajpur,week5,1524,427
CT_Surajpur,week6,602,448
CT_Surajpur,week7,2210,2661
CT_Surajpur,week8,1734,2408
CT_Surajpur,week9,13681,1261
CT_Surajpur,week10,12280,371
CT_Surajpur,week11,30885,226
CT_Surajpur,week12,33031,415
CT_Surajpur,week13,25680,1225
